Word,Style,Weight
chemical,news,0.3333333333333333
diagnostic,news,0.3333333333333333
plead,news,0.5
bow,news,0.5
orkney,news,1.0
announcements,news,0.5
franklin,news,0.5
banquet,news,1.0
citizen,news,0.3333333333333333
precede,news,0.5
taxable,news,1.0
resembled,news,0.5
bundy,news,1.0
hats,news,0.5
campaigned,news,0.5
contention,news,1.0
gus,news,1.0
daylight,news,0.5
encouragement,news,0.5
mountainous,news,0.3333333333333333
nieman,news,1.0
racketeer,news,1.0
apprentice,news,0.3333333333333333
decorations,news,0.5
frito,news,1.0
vietnam,news,0.5
ivan,news,1.0
palmer,news,1.0
volney,news,1.0
cable,news,0.5
offense,news,1.0
lewelleyn,news,1.0
collaborators,news,0.3333333333333333
bishop,news,0.5
sarasota,news,1.0
zinman,news,1.0
polaris,news,0.5
goldwater,news,1.0
idol,news,1.0
sank,news,0.5
democratic,news,0.3333333333333333
convicted,news,1.0
godliness,news,1.0
brett,news,1.0
genes,news,1.0
tribe,news,0.5
leonard,news,1.0
alto,news,0.5
rolled,news,0.3333333333333333
perkins,news,1.0
impinging,news,0.5
tareytown,news,1.0
supervise,news,0.5
nobel,news,0.5
stimulus,news,0.3333333333333333
shirking,news,0.5
expenditures,news,0.3333333333333333
harold,news,0.3333333333333333
interstate,news,0.5
sewing,news,0.5
inlaid,news,1.0
davidson,news,1.0
coolest,news,1.0
paradox,news,0.5
southpaw,news,1.0
isaacson,news,1.0
withdraw,news,0.5
applaud,news,0.3333333333333333
bandish,news,1.0
brandenburg,news,0.5
mined,news,1.0
flared,news,0.5
hamlet,news,1.0
poets,news,0.5
appropriately,news,0.3333333333333333
generated,news,0.3333333333333333
smothered,news,0.5
who,news,0.3333333333333333
heirs,news,1.0
particulars,news,0.3333333333333333
valued,news,0.5
miners,news,0.5
efficiency,news,0.3333333333333333
unfamiliar,news,0.3333333333333333
unknowns,news,0.5
ineligible,news,1.0
ussr,news,1.0
unresponsive,news,0.5
bogey,news,0.5
sutherland,news,1.0
piraro,news,1.0
lavaughn,news,1.0
negroes,news,0.3333333333333333
intervention,news,0.3333333333333333
off,news,0.3333333333333333
reputedly,news,1.0
slower,news,0.3333333333333333
situations,news,0.3333333333333333
preserving,news,0.3333333333333333
enforcers,news,1.0
assisting,news,0.3333333333333333
increasing,news,0.3333333333333333
madonna,news,0.5
crash,news,0.3333333333333333
lawmakers,news,0.5
amendment,news,0.5
harriman,news,1.0
louise,news,0.5
saltonstall,news,1.0
sporting,news,0.5
kasavubu,news,1.0
corruption,news,0.3333333333333333
langsdorf,news,1.0
hartselle,news,1.0
resentment,news,0.3333333333333333
rutherford,news,1.0
terral,news,1.0
leland,news,1.0
parole,news,0.5
none,news,0.3333333333333333
transatlantic,news,0.5
harvester,news,1.0
asilomar,news,1.0
culpas,news,1.0
ears,news,0.5
upi,news,1.0
as,news,0.3333333333333333
suicide,news,0.5
insult,news,0.5
stereotype,news,0.3333333333333333
golfers,news,1.0
luis,news,0.5
experiment,news,0.3333333333333333
plowing,news,0.5
pitcher,news,0.5
canvass,news,0.5
christ,news,0.3333333333333333
jewels,news,1.0
nichols,news,1.0
beneficiary,news,1.0
mad,news,0.5
remedy,news,1.0
crowd,news,0.3333333333333333
eject,news,1.0
quiet,news,0.3333333333333333
qualify,news,0.3333333333333333
bankers,news,0.3333333333333333
pizza,news,0.5
meyner,news,1.0
succeeding,news,1.0
derived,news,0.3333333333333333
mentally,news,0.5
princeton,news,1.0
olvey,news,1.0
pads,news,1.0
dollar,news,0.3333333333333333
golfer,news,1.0
evasive,news,0.5
hurler,news,1.0
regrettable,news,1.0
hesitated,news,0.5
tangle,news,0.5
offers,news,0.3333333333333333
mechanically,news,0.3333333333333333
welcome,news,0.3333333333333333
radical,news,0.3333333333333333
recommendations,news,0.3333333333333333
dimes,news,0.5
turin,news,1.0
darling,news,0.3333333333333333
lane,news,0.3333333333333333
pierce,news,0.5
sanctuary,news,1.0
dominated,news,0.3333333333333333
indicates,news,0.3333333333333333
muskegon,news,1.0
fractures,news,1.0
enrollment,news,0.5
subpenaed,news,1.0
potter,news,0.5
withdrawing,news,0.5
availability,news,0.3333333333333333
janssen,news,0.5
decline,news,0.3333333333333333
hawaiian,news,0.5
moller,news,1.0
chemise,news,1.0
scorecard,news,1.0
urged,news,0.3333333333333333
bucs,news,1.0
hamey,news,1.0
communisn,news,1.0
saul,news,1.0
saffron,news,1.0
embarrassing,news,0.5
skidding,news,1.0
kaufnabb,news,1.0
dessert,news,0.5
kemm,news,1.0
tardiness,news,1.0
spacious,news,1.0
rapport,news,0.3333333333333333
mortal,news,0.5
contacted,news,0.3333333333333333
convair,news,1.0
carolyn,news,1.0
batchelder,news,1.0
smoother,news,0.5
rein,news,0.5
export,news,0.5
purse,news,0.5
slammed,news,0.5
vehemence,news,1.0
greenwich,news,1.0
redistricting,news,1.0
staggered,news,0.5
jumped,news,0.5
detention,news,1.0
employes,news,1.0
calude,news,1.0
crispin,news,1.0
mizell,news,1.0
desmond,news,1.0
camera,news,0.3333333333333333
warrant,news,0.5
rivalries,news,1.0
emory,news,1.0
virgin,news,0.5
gordon,news,0.3333333333333333
warm,news,0.3333333333333333
rotunda,news,0.3333333333333333
mana,news,1.0
nori,news,1.0
bertoia,news,1.0
defective,news,0.5
stopping,news,0.3333333333333333
awakening,news,1.0
sports,news,0.3333333333333333
holidays,news,0.5
posts,news,0.3333333333333333
tuba,news,1.0
renowned,news,1.0
ledge,news,1.0
examiners,news,0.5
stirling,news,0.5
mceachern,news,1.0
boston,news,0.3333333333333333
vanilla,news,1.0
skylarking,news,1.0
delahanty,news,1.0
quota,news,1.0
handed,news,0.5
fred,news,1.0
error,news,0.3333333333333333
guatemala,news,1.0
underwrite,news,0.5
dumont,news,1.0
scattered,news,0.3333333333333333
adjustment,news,0.3333333333333333
roof,news,0.3333333333333333
pate,news,1.0
relatives,news,0.3333333333333333
lafe,news,1.0
sabbath,news,1.0
depreciation,news,0.5
acquaintance,news,1.0
assembly,news,0.3333333333333333
rises,news,0.3333333333333333
nolan,news,1.0
bietnar,news,1.0
strategic,news,0.3333333333333333
answerable,news,1.0
jay,news,0.5
exploit,news,0.3333333333333333
designated,news,0.3333333333333333
willett,news,1.0
parrillo,news,1.0
challenger,news,1.0
deny,news,0.3333333333333333
earn,news,0.5
hurting,news,0.5
miracles,news,0.5
oops,news,1.0
bounded,news,0.3333333333333333
weakness,news,0.3333333333333333
joint,news,0.3333333333333333
newer,news,0.3333333333333333
slash,news,1.0
whites,news,0.3333333333333333
congressmen,news,0.3333333333333333
oriental,news,0.3333333333333333
shoettle,news,1.0
morals,news,1.0
kentfield,news,1.0
spouse,news,0.5
representative,news,0.3333333333333333
comfortable,news,0.5
membership,news,0.3333333333333333
cocktail,news,0.5
nazarene,news,1.0
phalanx,news,0.5
pitched,news,0.5
by,news,0.3333333333333333
terribly,news,0.5
distracted,news,1.0
abrupt,news,0.3333333333333333
unprepared,news,0.5
unhappiest,news,1.0
restaurant,news,0.3333333333333333
neighbors,news,0.5
andy,news,1.0
malone,news,1.0
voting,news,0.3333333333333333
connelly,news,1.0
beesemyers,news,1.0
berrellez,news,1.0
administers,news,1.0
mercy,news,0.3333333333333333
virtues,news,1.0
olivetti,news,1.0
uses,news,0.3333333333333333
rush,news,0.3333333333333333
a,news,0.3333333333333333
cafeteria,news,0.5
planner,news,0.5
elderly,news,0.3333333333333333
aiding,news,0.3333333333333333
crack,news,0.3333333333333333
guttural,news,0.5
tossed,news,0.3333333333333333
disparities,news,1.0
chops,news,0.5
walters,news,1.0
solving,news,0.3333333333333333
janet,news,1.0
fulton,news,0.5
intervened,news,0.5
defends,news,0.5
worn,news,0.5
mcdermott,news,1.0
maurice,news,1.0
flavor,news,0.5
niece,news,0.5
monroe,news,0.5
texture,news,0.3333333333333333
sexton,news,1.0
endorse,news,1.0
racial,news,0.5
contributions,news,0.3333333333333333
celebrate,news,0.3333333333333333
drum,news,0.3333333333333333
codes,news,0.3333333333333333
rouge,news,1.0
ambulances,news,1.0
panels,news,0.5
altho,news,1.0
descent,news,0.3333333333333333
gun,news,0.3333333333333333
herman,news,0.3333333333333333
bludgeon,news,0.5
committee,news,0.3333333333333333
bonding,news,0.5
greece,news,0.3333333333333333
truncated,news,0.3333333333333333
refueling,news,1.0
ridiculous,news,0.5
selects,news,0.3333333333333333
desperate,news,0.3333333333333333
meat,news,0.3333333333333333
highway,news,0.3333333333333333
contrasts,news,0.3333333333333333
newspapers,news,0.3333333333333333
shades,news,0.3333333333333333
proportionate,news,1.0
harvesting,news,0.5
deputies,news,0.5
hardly,news,0.3333333333333333
filbert,news,1.0
communists,news,0.3333333333333333
chen,news,0.5
startled,news,0.3333333333333333
gil,news,1.0
redecoration,news,1.0
wife,news,0.3333333333333333
barnes,news,0.5
skinny,news,0.5
harvest,news,0.5
romp,news,1.0
attributable,news,1.0
staging,news,1.0
halfback,news,1.0
chartered,news,0.5
fines,news,1.0
pronounced,news,0.3333333333333333
speculated,news,0.5
hays,news,1.0
repair,news,0.3333333333333333
incompetents,news,1.0
exhibitors,news,1.0
invites,news,0.5
swung,news,0.3333333333333333
faked,news,1.0
feminine,news,0.5
exile,news,0.5
paired,news,0.3333333333333333
hat,news,0.3333333333333333
nolo,news,1.0
melcher,news,1.0
grillwork,news,1.0
hartford,news,1.0
missions,news,1.0
are,news,0.3333333333333333
warfare,news,0.5
quarterly,news,0.5
accommodations,news,1.0
coronado,news,1.0
lyle,news,0.5
severely,news,0.5
purposely,news,0.5
mets,news,1.0
trio,news,1.0
frock,news,1.0
cease,news,0.5
menuhin,news,1.0
definitely,news,0.5
desertion,news,1.0
bernet,news,1.0
client,news,0.3333333333333333
extraordinary,news,0.3333333333333333
whirling,news,0.5
samuels,news,1.0
rostagnos,news,1.0
nonviolent,news,1.0
taper,news,0.5
jana,news,1.0
grain,news,0.3333333333333333
veto,news,1.0
runaway,news,1.0
hastily,news,0.3333333333333333
worst,news,0.3333333333333333
beaverton,news,1.0
mcintyre,news,1.0
getaway,news,1.0
devised,news,0.3333333333333333
greeting,news,0.5
occupying,news,0.5
cluck,news,0.5
strive,news,0.3333333333333333
jenks,news,1.0
begging,news,0.3333333333333333
manufacturers,news,0.3333333333333333
houghton,news,1.0
organizations,news,0.3333333333333333
burl,news,1.0
groceries,news,0.5
fitzgerald,news,0.5
schley,news,1.0
no,news,0.3333333333333333
entirety,news,0.5
misses,news,1.0
heredity,news,0.5
privately,news,1.0
stops,news,0.3333333333333333
organ,news,0.5
feted,news,1.0
lamp,news,0.3333333333333333
adnan,news,1.0
businessman,news,1.0
bud,news,0.5
historic,news,0.3333333333333333
emasculated,news,1.0
suburb,news,0.3333333333333333
hamm,news,1.0
meek,news,1.0
classrooms,news,0.3333333333333333
outlets,news,0.5
quarreling,news,0.5
halfway,news,0.3333333333333333
permanent,news,0.3333333333333333
stabilization,news,0.5
garland,news,1.0
clashes,news,0.5
lacerations,news,0.5
churchill,news,0.5
babe,news,1.0
traveled,news,0.3333333333333333
shell,news,0.5
negotiation,news,0.5
evaluating,news,0.3333333333333333
detroit,news,0.3333333333333333
overthrow,news,0.5
clutch,news,0.5
hammett,news,1.0
designer,news,0.3333333333333333
mmes,news,1.0
newfoundland,news,0.5
powderpuff,news,1.0
berton,news,1.0
condiments,news,1.0
autumn,news,0.3333333333333333
ambled,news,1.0
treasurer,news,0.3333333333333333
perry,news,0.3333333333333333
grace,news,0.3333333333333333
flock,news,0.5
feels,news,0.3333333333333333
arrington,news,1.0
surprises,news,1.0
resurrection,news,1.0
assertion,news,0.3333333333333333
maple,news,0.5
piano,news,0.5
tough,news,0.3333333333333333
nw,news,1.0
tone,news,0.3333333333333333
averages,news,0.5
grandchildren,news,0.5
emilio,news,1.0
tee,news,1.0
pious,news,1.0
tumbled,news,0.5
oregon,news,0.5
blasting,news,1.0
dobbs,news,1.0
figuring,news,1.0
holdup,news,1.0
appealing,news,0.3333333333333333
eddie,news,0.5
nitroglycerine,news,1.0
extern,news,1.0
credited,news,0.3333333333333333
astray,news,1.0
graduates,news,0.3333333333333333
upswing,news,0.5
ringside,news,1.0
heel,news,0.5
dash,news,0.3333333333333333
grabbing,news,0.5
uptrend,news,1.0
oases,news,1.0
truman,news,0.5
titled,news,0.3333333333333333
inflow,news,0.5
rebel,news,0.5
lounge,news,1.0
greatly,news,0.3333333333333333
sequins,news,1.0
portugal,news,0.3333333333333333
discharging,news,1.0
eulogized,news,1.0
reservoirs,news,0.5
steal,news,0.5
supervisor,news,0.3333333333333333
pesce,news,1.0
blanton,news,1.0
tooling,news,0.5
blueberries,news,1.0
welcomed,news,0.5
pars,news,1.0
unsure,news,1.0
spills,news,1.0
doubleheader,news,1.0
expects,news,0.3333333333333333
melt,news,0.5
chancellor,news,0.5
barred,news,0.5
walkers,news,1.0
habib,news,1.0
negotiate,news,0.5
predicted,news,0.3333333333333333
spongy,news,1.0
timely,news,0.5
spectators,news,0.5
glories,news,0.5
offenders,news,1.0
pentagon,news,0.3333333333333333
stepping,news,0.5
convening,news,0.5
folks,news,0.5
strenuous,news,0.5
chicanery,news,1.0
vote,news,0.5
radios,news,1.0
perlman,news,1.0
bleckley,news,1.0
diety,news,1.0
technicians,news,0.5
f,news,0.3333333333333333
monks,news,0.5
diocesan,news,1.0
wednesday,news,0.3333333333333333
tex,news,1.0
vernava,news,1.0
earnest,news,0.3333333333333333
reaches,news,0.3333333333333333
bottling,news,1.0
react,news,0.3333333333333333
schwab,news,1.0
constitutional,news,0.5
whims,news,1.0
dismissal,news,1.0
require,news,0.3333333333333333
gehrig,news,1.0
keegan,news,1.0
calvary,news,1.0
empire,news,0.5
anita,news,0.5
fighters,news,0.3333333333333333
apply,news,0.3333333333333333
stevedore,news,1.0
riviera,news,1.0
reform,news,0.5
nightclubs,news,1.0
starter,news,0.3333333333333333
above,news,0.3333333333333333
dyer,news,1.0
duncan,news,1.0
aided,news,0.3333333333333333
delaney,news,1.0
paree,news,0.5
masonic,news,1.0
confident,news,0.3333333333333333
expressways,news,1.0
detach,news,1.0
luncheon,news,0.5
burned,news,0.3333333333333333
skyjackers,news,1.0
hack,news,0.5
mistrial,news,1.0
predict,news,0.5
recalled,news,0.3333333333333333
stennis,news,0.5
afterwards,news,0.3333333333333333
isaac,news,0.3333333333333333
wrecked,news,1.0
murphy,news,1.0
chairs,news,0.5
closest,news,0.3333333333333333
tattered,news,0.5
dodge,news,1.0
boyd,news,1.0
henderson,news,1.0
bucharest,news,1.0
boycott,news,1.0
flour,news,0.5
wrinkles,news,0.3333333333333333
boxwood,news,1.0
disbelief,news,0.3333333333333333
undisputed,news,1.0
breed,news,0.5
michaelson,news,1.0
impoverished,news,0.5
tigard,news,1.0
lorain,news,1.0
overtime,news,1.0
scriptures,news,0.5
acclaimed,news,0.5
amend,news,1.0
nozzle,news,0.3333333333333333
pfaff,news,1.0
enemies,news,0.3333333333333333
blond,news,0.5
laurels,news,1.0
mansion,news,1.0
intellectually,news,1.0
finals,news,0.5
ffa,news,1.0
rhodes,news,0.5
shantz,news,1.0
mvp,news,1.0
pohly,news,1.0
alice,news,0.5
petersburg,news,1.0
waved,news,0.5
pride,news,0.3333333333333333
schwartz,news,1.0
latch,news,1.0
surprising,news,0.3333333333333333
maynor,news,1.0
embargo,news,0.5
excuses,news,0.5
corpus,news,0.5
walloping,news,1.0
acquaint,news,0.5
wick,news,1.0
gardner,news,1.0
video,news,0.5
consider,news,0.3333333333333333
geographically,news,0.3333333333333333
caucus,news,1.0
ancestor,news,0.5
amounted,news,0.5
elegant,news,0.5
pfohl,news,1.0
layout,news,0.3333333333333333
episode,news,0.3333333333333333
rentals,news,1.0
swelling,news,0.3333333333333333
indefinite,news,0.3333333333333333
hilt,news,1.0
whee,news,1.0
industrialized,news,0.5
glen,news,1.0
holmes,news,0.5
slave,news,0.3333333333333333
flashy,news,0.5
balenciaga,news,1.0
alarmingly,news,0.5
schooling,news,1.0
lag,news,0.5
muttered,news,0.3333333333333333
toppers,news,1.0
voorhees,news,1.0
herridge,news,1.0
mag,news,1.0
port,news,0.5
outclass,news,1.0
now,news,0.3333333333333333
beyeler,news,1.0
admit,news,0.3333333333333333
pelham,news,1.0
sped,news,0.5
rescued,news,0.3333333333333333
malmud,news,1.0
defray,news,1.0
peace,news,0.3333333333333333
mustang,news,1.0
examiner,news,0.3333333333333333
criticized,news,0.3333333333333333
functional,news,0.3333333333333333
opposed,news,0.3333333333333333
reactors,news,0.5
hostess,news,0.5
cannon,news,0.5
bluebird,news,1.0
combinations,news,0.3333333333333333
roommate,news,1.0
unchecked,news,1.0
acid,news,0.3333333333333333
eastman,news,1.0
l,news,0.3333333333333333
bellwood,news,1.0
graft,news,1.0
smash,news,1.0
dividend,news,0.5
sharkey,news,1.0
mary,news,0.3333333333333333
penetration,news,0.3333333333333333
experiments,news,0.3333333333333333
seeing,news,0.3333333333333333
coup,news,1.0
newtown,news,1.0
monumental,news,0.5
calmest,news,1.0
bal,news,1.0
uncle,news,0.5
suburbs,news,0.5
shooting,news,0.3333333333333333
mentions,news,0.5
dawson,news,1.0
havilland,news,1.0
developments,news,0.3333333333333333
highways,news,0.5
eliminates,news,0.3333333333333333
matches,news,0.3333333333333333
ritchie,news,1.0
culminates,news,0.5
impotency,news,1.0
wallace,news,1.0
polished,news,0.3333333333333333
kidding,news,0.5
unconventional,news,0.5
capabilities,news,0.3333333333333333
arnold,news,0.5
plates,news,0.3333333333333333
devotion,news,0.5
ransacked,news,0.5
lags,news,1.0
sterling,news,1.0
bunkered,news,1.0
salesmanship,news,0.5
stockholder,news,1.0
reconsider,news,1.0
affair,news,0.3333333333333333
fifteenth,news,0.5
alba,news,1.0
coping,news,0.3333333333333333
librarian,news,0.5
burr,news,0.5
mustangs,news,1.0
grossman,news,1.0
smoothed,news,0.5
concertmaster,news,1.0
uncommon,news,0.3333333333333333
stalled,news,1.0
marty,news,1.0
favoring,news,1.0
lumber,news,0.3333333333333333
applications,news,0.3333333333333333
bookseller,news,1.0
clerks,news,1.0
teenagers,news,0.5
eventual,news,0.3333333333333333
crypt,news,1.0
monet,news,1.0
railing,news,0.5
luther,news,0.5
floors,news,0.3333333333333333
barrage,news,1.0
journalism,news,1.0
gamble,news,0.5
levittown,news,1.0
whiz,news,1.0
gear,news,0.5
logging,news,0.3333333333333333
angels,news,0.5
marietta,news,1.0
pubs,news,1.0
tokyo,news,0.3333333333333333
proportionately,news,0.5
skit,news,1.0
pension,news,0.5
conspirators,news,1.0
foolish,news,0.3333333333333333
mouse,news,0.3333333333333333
las,news,0.5
atlantic,news,0.5
telling,news,0.3333333333333333
johnny,news,0.5
rainy,news,1.0
probability,news,0.3333333333333333
loper,news,1.0
dunbar,news,1.0
airport,news,0.5
pole,news,0.5
phelan,news,1.0
southward,news,1.0
detective,news,0.5
wool,news,0.3333333333333333
chips,news,0.3333333333333333
organdy,news,1.0
speculations,news,0.5
outfield,news,0.5
restraint,news,0.5
figured,news,0.3333333333333333
broglio,news,1.0
briskly,news,1.0
substitutionary,news,1.0
locale,news,1.0
spare,news,0.3333333333333333
plainview,news,1.0
zurich,news,1.0
epsilon,news,1.0
florence,news,1.0
korman,news,1.0
remaining,news,0.3333333333333333
galt,news,0.5
reams,news,1.0
on,news,0.3333333333333333
subsidy,news,1.0
